budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.014847049999999999,0.6666666666666666,,0.6666666666666666,False,True,True,0.014847049999999999,,0.014847049999999997,approx,0.6666666666666666,,,
0.02379822,0.6700319794513414,,0.9666666666666667,False,True,True,0.02379822,,0.023798220000000002,approx,0.9666666666666667,,,
0.059233537499999996,0.6832452536631102,,0.9666666666666667,False,True,True,0.02379822,,0.059233537499999996,approx,0.9666666666666667,,,
0.10362002499999999,0.6996064433613283,,0.9666666666666667,False,True,True,0.02379822,,0.10362002499999999,approx,0.9666666666666667,,,
0.1480065125,0.7,,0.9666666666666667,False,True,True,0.02379822,,0.10468771,approx,0.9666666666666667,,,
0.19239299999999998,0.7,,0.9666666666666667,False,True,True,0.02379822,,0.10468771,approx,0.9666666666666667,,,
0.23677948749999997,0.7,,0.9666666666666667,False,True,True,0.02379822,,0.10468771,approx,0.9666666666666667,,,
0.28116597499999996,0.7,,0.9666666666666667,False,True,True,0.02379822,,0.10468771,approx,0.9666666666666667,,,
0.3255524624999999,0.7,,0.9666666666666667,False,True,True,0.02379822,,0.10468771,approx,0.9666666666666667,,,
0.36993894999999993,0.7,,0.9666666666666667,False,True,True,0.02379822,,0.10468771,approx,0.9666666666666667,,,
