budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.00096625,0.014925373134328358,,0.014925373134328358,False,True,True,0.00096625,,0.0009662500000000001,approx,0.014925373134328358,,,
0.00186125,0.15251829639975445,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.00186125,approx,0.29850746268656714,,,
0.004022475,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.0070787,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.010134925000000001,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.01319115,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.016247374999999998,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.0193036,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.022359825,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
0.02541605,0.16417910447761194,,0.29850746268656714,False,True,True,0.0018612499999999998,,0.0019370999999999993,approx,0.29850746268656714,,,
