budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.07227775,0.4989754098360656,,0.4989754098360656,False,True,True,0.07227775,,0.07227774999999996,approx,0.4989754098360656,,,
0.15949955999999998,0.5474515419412251,,0.9836065573770492,False,True,True,0.15949955999999998,,0.15949955999999998,approx,0.9836065573770492,,,
0.30635361250000004,0.5818990907158074,,0.9836065573770492,False,True,True,0.15949955999999998,,0.30635361250000004,approx,0.9836065573770492,,,
0.540429475,0.5871425159402963,,0.9836065573770492,False,True,True,0.15949955999999998,,0.540429475,approx,0.9836065573770492,,,
0.7745053375000001,0.5923859411647852,,0.9836065573770492,False,True,True,0.15949955999999998,,0.7745053375000001,approx,0.9836065573770492,,,
1.0085812,0.597629366389274,,0.9836065573770492,False,True,True,0.15949955999999998,,1.0085812,approx,0.9836065573770492,,,
1.2426570625000002,0.602872791613763,,0.9836065573770492,False,True,True,0.15949955999999998,,1.2426570625000002,approx,0.9836065573770492,,,
1.476732925,0.6055327868852459,,0.9836065573770492,False,True,True,0.15949955999999998,,1.3614039999999992,approx,0.9836065573770492,,,
1.7108087875,0.6055327868852459,,0.9836065573770492,False,True,True,0.15949955999999998,,1.3614039999999992,approx,0.9836065573770492,,,
1.94488465,0.6055327868852459,,0.9836065573770492,False,True,True,0.15949955999999998,,1.3614039999999992,approx,0.9836065573770492,,,
