budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.0097584,0.46601941747572817,,0.46601941747572817,False,True,True,0.0097584,,0.009758400000000006,approx,0.46601941747572817,,,
0.017978499999999998,0.5474266803809497,,0.970873786407767,False,True,True,0.017978499999999998,,0.017978499999999998,approx,0.970873786407767,,,
0.03955200625,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.0693456125,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.09913921875000001,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.128932825,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.15872643125,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.18852003750000002,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.21831364375,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
0.24810725,0.6601941747572816,,0.970873786407767,False,True,True,0.017978499999999998,,0.029365200000000008,approx,0.970873786407767,,,
