budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.01547385,0.625,,0.625,False,True,True,0.01547385,,0.015473849999999999,approx,0.625,,,
0.02705972,0.6446085340560782,,0.9763513513513513,False,True,True,0.027059719999999992,,0.02705972,approx,0.9763513513513513,,,
0.06430572374999999,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.11313759749999998,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.16196947125,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.21080134499999997,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.25963321874999995,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.3084650925,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.35729696624999996,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
0.40612883999999994,0.6790540540540541,,0.9763513513513513,False,True,True,0.027059719999999992,,0.04741215,approx,0.9763513513513513,,,
