budget,static_frontier_quality,learned_router_quality,oracle_quality,router_feasible,oracle_feasible,static_feasible,oracle_cost,router_realized_cost,static_expected_cost,oracle_method,oracle_lp_quality,router_vs_static_gap,oracle_vs_router_gap,fraction_of_available_routing_value_captured
0.0520655,,,0.6812095998848688,False,True,False,0.0520655,,,approx,0.6812095998848688,,,
0.10820156,0.6864596834597072,,0.9070247377283716,False,True,True,0.10820156000000009,,0.10820156,approx,0.9070247377283716,,,
0.352043425,0.7200387209330472,,0.9070247377283716,False,True,True,0.10820156000000009,,0.352043425,approx,0.9070247377283716,,,
0.65202135,0.7278315391938779,,0.9070247377283716,False,True,True,0.10820156000000009,,0.65202135,approx,0.9070247377283716,,,
0.951999275,0.7356243574547086,,0.9070247377283716,False,True,True,0.10820156000000009,,0.951999275,approx,0.9070247377283716,,,
1.2519772000000002,0.7406533153057683,,0.9070247377283716,False,True,True,0.10820156000000009,,1.2519772,approx,0.9070247377283716,,,
1.5519551250000003,0.7430956314739346,,0.9070247377283716,False,True,True,0.10820156000000009,,1.5519551250000003,approx,0.9070247377283716,,,
1.8519330500000002,0.7455379476421011,,0.9070247377283716,False,True,True,0.10820156000000009,,1.8519330500000002,approx,0.9070247377283716,,,
2.1519109750000003,0.7470446578195162,,0.9070247377283716,False,True,True,0.10820156000000009,,2.0369949999999952,approx,0.9070247377283716,,,
2.4518889,0.7470446578195162,,0.9070247377283716,False,True,True,0.10820156000000009,,2.0369949999999952,approx,0.9070247377283716,,,
